,CSTRATM
17000,40400000.0
17001,40400000.0
17002,40400000.0
17003,40400000.0
17004,40400000.0
17005,40400000.0
17006,40400000.0
17007,40400000.0
17008,40400000.0
17009,40400000.0
17010,40400000.0
17011,20415201.0
17012,20415201.0
17013,20415201.0
17014,20415201.0
17015,20415201.0
17016,20415201.0
17017,20415201.0
17018,20415201.0
17019,20415201.0
17020,20415201.0
17021,20415201.0
17022,20415201.0
17023,20415201.0
17024,20415201.0
17025,20415201.0
17026,20415201.0
17027,20415201.0
17028,20415201.0
17029,20415201.0
17030,20415201.0
17031,20415201.0
17032,20415201.0
17033,20415201.0
17034,20415201.0
17035,20415201.0
17036,20415201.0
17037,20415201.0
17038,20415201.0
17039,20415201.0
17040,20415201.0
17041,20415201.0
17042,20415201.0
17043,20415201.0
17044,20415201.0
17045,20415201.0
17046,20415201.0
17047,20415201.0
17048,20415201.0
17049,20415201.0
17050,20415201.0
17051,20415201.0
17052,20415201.0
17053,20415201.0
17054,20415201.0
17055,20415201.0
17056,20415201.0
17057,20415201.0
17058,20415201.0
17059,20415201.0
17060,20415201.0
17061,20415201.0
17062,20415201.0
17063,20415201.0
17064,20415201.0
17065,20415201.0
17066,20415201.0
17067,20415201.0
17068,20415201.0
17069,20415201.0
17070,20415201.0
17071,20415201.0
17072,20415201.0
17073,20415201.0
17074,20415201.0
17075,20415201.0
17076,20415201.0
17077,20415201.0
17078,20415201.0
17079,20415201.0
17080,20415201.0
17081,20415201.0
17082,20415201.0
17083,20415201.0
17084,20415201.0
17085,20415201.0
17086,20415201.0
17087,20415201.0
17088,20415201.0
17089,20415201.0
17090,20415201.0
17091,20415201.0
17092,20415201.0
17093,20415201.0
17094,20415201.0
17095,20415201.0
17096,20415201.0
17097,20415201.0
17098,20415201.0
17099,20415201.0
17100,20415201.0
17101,20415201.0
17102,20415201.0
17103,20415201.0
17104,20415201.0
17105,20415201.0
17106,20415201.0
17107,20415201.0
17108,20415201.0
17109,20415201.0
17110,20415201.0
17111,20415201.0
17112,20415201.0
17113,20415201.0
17114,20415201.0
17115,20415201.0
17116,20415201.0
17117,20415201.0
17118,20415201.0
17119,20415201.0
17120,20415201.0
17121,20415201.0
17122,20415201.0
17123,20415201.0
17124,20415201.0
17125,20415201.0
17126,20415201.0
17127,20415201.0
17128,20415201.0
17129,20415201.0
17130,20415201.0
17131,20415201.0
17132,20415201.0
17133,20415201.0
17134,20415201.0
17135,20415201.0
17136,20415201.0
17137,20415201.0
17138,20415201.0
17139,20415201.0
17140,20415201.0
17141,20415201.0
17142,20415201.0
17143,20415201.0
17144,20415201.0
17145,20415201.0
17146,20415201.0
17147,20415201.0
17148,20415201.0
17149,20415201.0
17150,20415201.0
17151,20415201.0
17152,20415201.0
17153,20415201.0
17154,20415201.0
17155,20415201.0
17156,20415201.0
17157,20415201.0
17158,20415201.0
17159,20415201.0
17160,20415201.0
17161,20415201.0
17162,20415201.0
17163,20415201.0
17164,20415201.0
17165,20415201.0
17166,40400000.0
17167,40400000.0
17168,40400000.0
17169,40400000.0
17170,40400000.0
17171,40400000.0
17172,40400000.0
17173,40400000.0
17174,40400000.0
17175,40400000.0
17176,40400000.0
17177,40400000.0
17178,40400000.0
17179,40400000.0
17180,40400000.0
17181,40400000.0
17182,40400000.0
17183,40400000.0
17184,40400000.0
17185,40400000.0
17186,40400000.0
17187,40400000.0
17188,40400000.0
17189,40400000.0
17190,40400000.0
17191,40400000.0
17192,40400000.0
17193,40400000.0
17194,40400000.0
17195,40400000.0
17196,40400000.0
17197,40400000.0
17198,40400000.0
17199,40400000.0
17200,40400000.0
17201,40400000.0
17202,40400000.0
17203,40400000.0
17204,40400000.0
17205,40400000.0
17206,40400000.0
17207,40400000.0
17208,40400000.0
17209,40400000.0
17210,40400000.0
17211,40400000.0
17212,40400000.0
17213,40400000.0
17214,40400000.0
17215,40400000.0
17216,40400000.0
17217,40400000.0
17218,40400000.0
17219,40400000.0
17220,40400000.0
17221,40400000.0
17222,40400000.0
17223,40400000.0
17224,40400000.0
17225,40400000.0
17226,40400000.0
17227,40400000.0
17228,40400000.0
17229,40400000.0
17230,40400000.0
17231,40400000.0
17232,40400000.0
17233,40400000.0
17234,40400000.0
17235,40400000.0
17236,40400000.0
17237,40400000.0
17238,40400000.0
17239,40400000.0
17240,40400000.0
17241,40400000.0
17242,40400000.0
17243,40400000.0
17244,40400000.0
17245,40400000.0
17246,40400000.0
17247,40400000.0
17248,40400000.0
17249,40400000.0
17250,40400000.0
17251,40400000.0
17252,40400000.0
17253,40400000.0
17254,40400000.0
17255,40400000.0
17256,40400000.0
17257,40400000.0
17258,40400000.0
17259,40400000.0
17260,40400000.0
17261,40400000.0
17262,40400000.0
17263,40400000.0
17264,40400000.0
17265,20415201.0
17266,20415201.0
17267,20415201.0
17268,20415201.0
17269,20415201.0
17270,20415201.0
17271,20415201.0
17272,20415201.0
17273,20415201.0
17274,20415201.0
17275,20415201.0
17276,20415201.0
17277,20415201.0
17278,20415201.0
17279,20415201.0
17280,20415201.0
17281,20415201.0
17282,20415201.0
17283,20415201.0
17284,20415201.0
17285,20415201.0
17286,20415201.0
17287,20415201.0
17288,20415201.0
17289,20415201.0
17290,20415201.0
17291,20415201.0
17292,20415201.0
17293,20415201.0
17294,20415201.0
17295,20415201.0
17296,20415201.0
17297,20415201.0
17298,20415201.0
17299,20415201.0
17300,20415201.0
17301,20415201.0
17302,20415201.0
17303,20415201.0
17304,20415201.0
17305,20415201.0
17306,20415201.0
17307,20415201.0
17308,20415201.0
17309,20415201.0
17310,20415201.0
17311,20415201.0
17312,20415201.0
17313,20415201.0
17314,20415201.0
17315,20415201.0
17316,20415201.0
17317,20415201.0
17318,20415201.0
17319,20415201.0
17320,20415201.0
17321,20415201.0
17322,20415201.0
17323,20415201.0
17324,20415201.0
17325,20415201.0
17326,20415201.0
17327,20415201.0
17328,20415201.0
17329,20415201.0
17330,20415201.0
17331,20415201.0
17332,20415201.0
17333,20415201.0
17334,20415201.0
17335,20415201.0
17336,20415201.0
17337,20415201.0
17338,20415201.0
17339,20415201.0
17340,20415201.0
17341,20415201.0
17342,20415201.0
17343,20415201.0
17344,20415201.0
17345,20415201.0
17346,20415201.0
17347,20415201.0
17348,20415201.0
17349,20415201.0
17350,20415201.0
17351,20415201.0
17352,20415201.0
17353,20415201.0
17354,20415201.0
17355,20415201.0
17356,20415201.0
17357,20415201.0
17358,20415201.0
17359,20415201.0
17360,20415201.0
17361,20415201.0
17362,20415201.0
17363,20415201.0
17364,20415201.0
17365,20415201.0
17366,20415201.0
17367,20415201.0
17368,20415201.0
17369,20415201.0
17370,20415201.0
17371,20415201.0
17372,20415201.0
17373,20415201.0
17374,20415201.0
17375,20415201.0
17376,20415201.0
17377,20415201.0
17378,20415201.0
17379,20415201.0
17380,20415201.0
17381,20415201.0
17382,20415201.0
17383,20415201.0
17384,20415201.0
17385,20415201.0
17386,20415201.0
17387,20415201.0
17388,20415201.0
17389,20415201.0
17390,20415201.0
17391,20415201.0
17392,20415201.0
17393,20415201.0
17394,20415201.0
17395,20415201.0
17396,20415201.0
17397,20415201.0
17398,20415201.0
17399,20415201.0
17400,20415201.0
17401,20415201.0
17402,20415201.0
17403,20415201.0
17404,20415201.0
17405,20415201.0
17406,20415201.0
17407,20415201.0
17408,20415201.0
17409,20415201.0
17410,20415201.0
17411,20415201.0
17412,20415201.0
17413,20415201.0
17414,20415201.0
17415,20415201.0
17416,20415201.0
17417,20415201.0
17418,20415201.0
17419,20415201.0
17420,20415201.0
17421,20415201.0
17422,20415201.0
17423,20415201.0
17424,20415201.0
17425,20415201.0
17426,20415201.0
17427,20415201.0
17428,20415201.0
17429,20415201.0
17430,20415201.0
17431,20415201.0
17432,20415201.0
17433,20415201.0
17434,20415201.0
17435,20415201.0
17436,20415201.0
17437,20415201.0
17438,20415201.0
17439,20415201.0
17440,20415201.0
17441,20415201.0
17442,20415201.0
17443,20415201.0
17444,20415201.0
17445,20415201.0
17446,20415201.0
17447,20415201.0
17448,20415201.0
17449,20415201.0
17450,20415201.0
17451,20415201.0
17452,20415201.0
17453,20415201.0
17454,20415201.0
17455,20415201.0
17456,20415201.0
17457,20415201.0
17458,20415201.0
17459,20415201.0
17460,20415201.0
17461,20415201.0
17462,40400000.0
17463,40400000.0
17464,40400000.0
17465,40400000.0
17466,40400000.0
17467,40400000.0
17468,40400000.0
17469,40400000.0
17470,40400000.0
17471,40400000.0
17472,40400000.0
17473,40400000.0
17474,40400000.0
17475,40400000.0
17476,40400000.0
17477,40400000.0
17478,40400000.0
17479,40400000.0
17480,40400000.0
17481,40400000.0
17482,40400000.0
17483,40400000.0
17484,40400000.0
17485,40400000.0
17486,40400000.0
17487,40400000.0
17488,40400000.0
17489,40400000.0
17490,40400000.0
17491,40400000.0
17492,40400000.0
17493,40400000.0
17494,40400000.0
17495,40400000.0
17496,40400000.0
17497,40400000.0
17498,40400000.0
17499,40400000.0
17500,40400000.0
17501,40400000.0
17502,40400000.0
17503,40400000.0
17504,40400000.0
17505,40400000.0
17506,40400000.0
17507,40400000.0
17508,40400000.0
17509,40400000.0
17510,40400000.0
17511,40400000.0
17512,40400000.0
17513,40400000.0
17514,40400000.0
17515,40400000.0
17516,40400000.0
17517,40400000.0
17518,40400000.0
17519,40400000.0
17520,40400000.0
17521,40400000.0
17522,40400000.0
17523,40400000.0
17524,40400000.0
17525,40400000.0
17526,40400000.0
17527,40400000.0
17528,40400000.0
17529,40400000.0
17530,40400000.0
17531,40400000.0
17532,40400000.0
17533,40400000.0
17534,40400000.0
17535,40400000.0
17536,40400000.0
17537,40400000.0
17538,40400000.0
17539,40400000.0
17540,40400000.0
17541,40400000.0
17542,40400000.0
17543,40400000.0
17544,40400000.0
17545,40400000.0
17546,40400000.0
17547,40400000.0
17548,40400000.0
17549,40400000.0
17550,40400000.0
17551,40400000.0
17552,40400000.0
17553,40400000.0
17554,40400000.0
17555,40400000.0
17556,40400000.0
17557,40400000.0
17558,40400000.0
17559,40400000.0
17560,40400000.0
17561,40400000.0
17562,40400000.0
17563,40400000.0
17564,40400000.0
17565,40400000.0
17566,20415201.0
17567,20415201.0
17568,20415201.0
17569,20415201.0
17570,20415201.0
17571,20415201.0
17572,20415201.0
17573,20415201.0
17574,20415201.0
17575,20415201.0
17576,20415201.0
17577,20415201.0
17578,20415201.0
17579,20415201.0
17580,20415201.0
17581,20415201.0
17582,20415201.0
17583,20415201.0
17584,20415201.0
17585,20415201.0
17586,20415201.0
17587,20415201.0
17588,20415201.0
17589,20415201.0
17590,20415201.0
17591,20415201.0
17592,20415201.0
17593,20415201.0
17594,20415201.0
17595,20415201.0
17596,20415201.0
17597,20415201.0
17598,20415201.0
17599,20415201.0
17600,20415201.0
17601,20415201.0
17602,20415201.0
17603,20415201.0
17604,20415201.0
17605,20415201.0
17606,20415201.0
17607,20415201.0
17608,20415201.0
17609,20415201.0
17610,20415201.0
17611,20415201.0
17612,20415201.0
17613,20415201.0
17614,20415201.0
17615,20415201.0
17616,20415201.0
17617,20415201.0
17618,20415201.0
17619,20415201.0
17620,20415201.0
17621,20415201.0
17622,20415201.0
17623,20415201.0
17624,20415201.0
17625,20415201.0
17626,20415201.0
17627,20415201.0
17628,20415201.0
17629,20415201.0
17630,20415201.0
17631,20415201.0
17632,20415201.0
17633,20415201.0
17634,20415201.0
17635,20415201.0
17636,20415201.0
17637,20415201.0
17638,20415201.0
17639,20415201.0
17640,20415201.0
17641,20415201.0
17642,20415201.0
17643,20415201.0
17644,20415201.0
17645,20415201.0
17646,20415201.0
17647,20415201.0
17648,20415201.0
17649,20415201.0
17650,20415201.0
17651,20415201.0
17652,20415201.0
17653,20415201.0
17654,20415201.0
17655,20415201.0
17656,20415201.0
17657,20415201.0
17658,20415201.0
17659,20415201.0
17660,20415201.0
17661,20415201.0
17662,20415201.0
17663,20415201.0
17664,20415201.0
17665,20415201.0
17666,20415201.0
17667,20415201.0
17668,20415201.0
17669,20415201.0
17670,20415201.0
17671,20415201.0
17672,20415201.0
17673,20415201.0
17674,20415201.0
17675,20415201.0
17676,20415201.0
17677,20415201.0
17678,20415201.0
17679,20415201.0
17680,20415201.0
17681,20415201.0
17682,40400000.0
17683,40400000.0
17684,40400000.0
17685,40400000.0
17686,40400000.0
17687,40400000.0
17688,40400000.0
17689,40400000.0
17690,40400000.0
17691,40400000.0
17692,40400000.0
17693,40400000.0
17694,40400000.0
17695,40400000.0
17696,40400000.0
17697,40400000.0
17698,40400000.0
17699,40400000.0
17700,40400000.0
17701,40400000.0
17702,40400000.0
17703,40400000.0
17704,40400000.0
17705,40400000.0
17706,40400000.0
17707,40400000.0
17708,40400000.0
17709,40400000.0
17710,40400000.0
17711,40400000.0
17712,40400000.0
17713,40400000.0
17714,40400000.0
17715,40400000.0
17716,40400000.0
17717,40400000.0
17718,40400000.0
17719,40400000.0
17720,40400000.0
17721,40400000.0
17722,40400000.0
17723,40400000.0
17724,40400000.0
17725,40400000.0
17726,40400000.0
17727,40400000.0
17728,40400000.0
17729,40400000.0
17730,40400000.0
17731,40400000.0
17732,40400000.0
17733,40400000.0
17734,40400000.0
17735,40400000.0
17736,40400000.0
17737,40400000.0
17738,40400000.0
17739,40400000.0
17740,40400000.0
17741,40400000.0
17742,40400000.0
17743,40400000.0
17744,40400000.0
17745,40400000.0
17746,40400000.0
17747,40400000.0
17748,40400000.0
17749,40400000.0
17750,40400000.0
17751,40400000.0
17752,40400000.0
17753,40400000.0
17754,40400000.0
17755,40400000.0
17756,40400000.0
17757,40400000.0
17758,40400000.0
17759,40400000.0
17760,40400000.0
17761,40400000.0
17762,40400000.0
17763,40400000.0
17764,40400000.0
17765,40400000.0
17766,40400000.0
17767,40400000.0
17768,40400000.0
17769,40400000.0
17770,40400000.0
17771,40400000.0
17772,40400000.0
17773,40400000.0
17774,40400000.0
17775,40400000.0
17776,40400000.0
17777,40400000.0
17778,40400000.0
17779,40400000.0
17780,40400000.0
17781,40400000.0
17782,40400000.0
17783,40400000.0
17784,40400000.0
17785,40400000.0
17786,40400000.0
17787,40400000.0
17788,40400000.0
17789,40400000.0
17790,40400000.0
17791,40400000.0
17792,40400000.0
17793,40400000.0
17794,40400000.0
17795,40400000.0
17796,40400000.0
17797,40400000.0
17798,40400000.0
17799,40400000.0
17800,40400000.0
17801,40400000.0
17802,40400000.0
17803,40400000.0
17804,40400000.0
17805,40400000.0
17806,40400000.0
17807,40400000.0
17808,40400000.0
17809,40400000.0
17810,40400000.0
17811,40400000.0
17812,40400000.0
17813,40400000.0
17814,40400000.0
17815,40400000.0
17816,40400000.0
17817,40400000.0
17818,40400000.0
17819,40400000.0
17820,40400000.0
17821,40400000.0
17822,40400000.0
17823,40400000.0
17824,40400000.0
17825,40400000.0
17826,40400000.0
17827,40400000.0
17828,40400000.0
17829,40400000.0
17830,40400000.0
17831,40400000.0
17832,40400000.0
17833,40400000.0
17834,40400000.0
17835,40400000.0
17836,40400000.0
17837,40400000.0
17838,40400000.0
17839,40400000.0
17840,40400000.0
17841,40400000.0
17842,40400000.0
17843,40400000.0
17844,40400000.0
17845,40400000.0
17846,40400000.0
17847,40400000.0
17848,40400000.0
17849,40400000.0
17850,40400000.0
17851,40400000.0
17852,40400000.0
17853,40400000.0
17854,40400000.0
17855,20415201.0
17856,20415201.0
17857,20415201.0
17858,20415201.0
17859,20415201.0
17860,20415201.0
17861,20415201.0
17862,20415201.0
17863,20415201.0
17864,20415201.0
17865,20415201.0
17866,20415201.0
17867,20415201.0
17868,20415201.0
17869,20415201.0
17870,20415201.0
17871,20415201.0
17872,20415201.0
17873,20415201.0
17874,20415201.0
17875,20415201.0
17876,20415201.0
17877,20415201.0
17878,20415201.0
17879,20415201.0
17880,20415201.0
17881,20415201.0
17882,20415201.0
17883,20415201.0
17884,20415201.0
17885,20415201.0
17886,20415201.0
17887,20415201.0
17888,20415201.0
17889,20415201.0
17890,20415201.0
17891,20415201.0
17892,20415201.0
17893,20415201.0
17894,20415201.0
17895,20415201.0
17896,20415201.0
17897,20415201.0
17898,20415201.0
17899,20415201.0
17900,20415201.0
17901,20415201.0
17902,20415201.0
17903,20415201.0
17904,20415201.0
17905,20415201.0
17906,20415201.0
17907,20415201.0
17908,20415201.0
17909,20415201.0
17910,20415201.0
17911,20415201.0
17912,20415201.0
17913,20415201.0
17914,20415201.0
17915,20415201.0
17916,20415201.0
17917,20415201.0
17918,20415201.0
17919,20415201.0
17920,20415201.0
17921,20415201.0
17922,20415201.0
17923,20415201.0
17924,20415201.0
17925,20415201.0
17926,20415201.0
17927,20415201.0
17928,20415201.0
17929,20415201.0
17930,20415201.0
17931,20415201.0
17932,20415201.0
17933,20415201.0
17934,20415201.0
17935,20415201.0
17936,20415201.0
17937,20415201.0
17938,20415201.0
17939,20415201.0
17940,20415201.0
17941,20415201.0
17942,20415201.0
17943,20415201.0
17944,20415201.0
17945,20415201.0
17946,20415201.0
17947,20415201.0
17948,20415201.0
17949,20415201.0
17950,20415201.0
17951,20415201.0
17952,20415201.0
17953,20415201.0
17954,20415201.0
17955,20415201.0
17956,20415201.0
17957,20415201.0
17958,20415201.0
17959,20415201.0
17960,20415201.0
17961,20415201.0
17962,20415201.0
17963,20415201.0
17964,20415201.0
17965,20415201.0
17966,20415201.0
17967,20415201.0
17968,20415201.0
17969,20415201.0
17970,20415201.0
17971,20415201.0
17972,20415201.0
17973,20415201.0
17974,20415201.0
17975,20415201.0
17976,20415201.0
17977,20415201.0
17978,20415201.0
17979,20415201.0
17980,20415201.0
17981,20415201.0
17982,20415201.0
17983,20415201.0
17984,20415201.0
17985,20415201.0
17986,20415201.0
17987,20415201.0
17988,20415201.0
17989,20415201.0
17990,20415201.0
17991,20415201.0
17992,20415201.0
17993,20415201.0
17994,40400000.0
17995,40400000.0
17996,40400000.0
17997,40400000.0
17998,40400000.0
17999,40400000.0
18000,40400000.0
18001,40400000.0
18002,40400000.0
18003,40400000.0
18004,40400000.0
18005,40400000.0
18006,40400000.0
18007,40400000.0
18008,40400000.0
18009,40400000.0
18010,40400000.0
18011,40400000.0
18012,40400000.0
18013,40400000.0
18014,40400000.0
18015,40400000.0
18016,40400000.0
18017,40400000.0
18018,40400000.0
18019,40400000.0
18020,40400000.0
18021,40400000.0
18022,40400000.0
18023,40400000.0
18024,40400000.0
18025,40400000.0
18026,40400000.0
18027,40400000.0
18028,40400000.0
18029,40400000.0
18030,40400000.0
18031,40400000.0
18032,40400000.0
18033,40400000.0
18034,40400000.0
18035,40400000.0
18036,40400000.0
18037,40400000.0
18038,40400000.0
18039,40400000.0
18040,40400000.0
18041,40400000.0
18042,40400000.0
18043,40400000.0
18044,40400000.0
18045,40400000.0
18046,40400000.0
18047,40400000.0
18048,40400000.0
18049,40400000.0
18050,40400000.0
18051,40400000.0
18052,40400000.0
18053,40400000.0
18054,40400000.0
18055,40400000.0
18056,40400000.0
18057,40400000.0
18058,40400000.0
18059,40400000.0
18060,40400000.0
18061,40400000.0
18062,40400000.0
18063,40400000.0
18064,40400000.0
18065,40400000.0
18066,40400000.0
18067,40400000.0
18068,40400000.0
18069,40400000.0
18070,40400000.0
18071,40400000.0
18072,40400000.0
18073,40400000.0
18074,40400000.0
18075,40400000.0
18076,40400000.0
18077,40400000.0
18078,40400000.0
18079,40400000.0
18080,40400000.0
18081,40400000.0
18082,40400000.0
18083,40400000.0
18084,40400000.0
18085,40400000.0
18086,40400000.0
18087,40400000.0
18088,40400000.0
18089,40400000.0
18090,40400000.0
18091,40400000.0
18092,40400000.0
18093,40400000.0
18094,40400000.0
18095,40400000.0
18096,40400000.0
18097,40400000.0
18098,40400000.0
18099,40400000.0
18100,40400000.0
18101,40400000.0
18102,40400000.0
18103,40400000.0
18104,40400000.0
18105,40400000.0
18106,40400000.0
18107,40400000.0
18108,40400000.0
18109,40400000.0
18110,40400000.0
18111,40400000.0
18112,40400000.0
18113,20415201.0
18114,20415201.0
18115,20415201.0
18116,20415201.0
18117,20415201.0
18118,20415201.0
18119,20415201.0
18120,20415201.0
18121,20415201.0
18122,20415201.0
18123,20415201.0
18124,20415201.0
18125,20415201.0
18126,20415201.0
18127,20415201.0
18128,20415201.0
18129,20415201.0
18130,20415201.0
18131,20415201.0
18132,20415201.0
18133,20415201.0
18134,20415201.0
18135,20415201.0
18136,20415201.0
18137,20415201.0
18138,20415201.0
18139,20415201.0
18140,20415201.0
18141,20415201.0
18142,20415201.0
18143,20415201.0
18144,20415201.0
18145,20415201.0
18146,20415201.0
18147,20415201.0
18148,20415201.0
18149,20415201.0
18150,20415201.0
18151,20415201.0
18152,20415201.0
18153,20415201.0
18154,20415201.0
18155,20415201.0
18156,20415201.0
18157,20415201.0
18158,20415201.0
18159,20415201.0
18160,20415201.0
18161,20415201.0
18162,20415201.0
18163,20415201.0
18164,20415201.0
18165,20415201.0
18166,20415201.0
18167,20415201.0
18168,20415201.0
18169,20415201.0
18170,20415201.0
18171,20415201.0
18172,20415201.0
18173,20415201.0
18174,20415201.0
18175,20415201.0
18176,20415201.0
18177,20415201.0
18178,20415201.0
18179,20415201.0
18180,20415201.0
18181,20415201.0
18182,20415201.0
18183,20415201.0
18184,20415201.0
18185,20415201.0
18186,20415201.0
18187,20415201.0
18188,20415201.0
18189,20415201.0
18190,20415201.0
18191,20415201.0
18192,20415201.0
18193,20415201.0
18194,20415201.0
18195,20415201.0
18196,20415201.0
18197,20415201.0
18198,20415201.0
18199,20415201.0
18200,20415201.0
18201,20415201.0
18202,20415201.0
18203,20415201.0
18204,20415201.0
18205,20415201.0
18206,20415201.0
18207,20415201.0
18208,20415201.0
18209,20415201.0
18210,20415201.0
18211,20415201.0
18212,20415201.0
18213,20415201.0
18214,20415201.0
18215,20415201.0
18216,20415201.0
18217,20415201.0
18218,20415201.0
18219,40400000.0
18220,40400000.0
18221,40400000.0
18222,40400000.0
18223,40400000.0
18224,40400000.0
18225,40400000.0
18226,40400000.0
18227,40400000.0
18228,40400000.0
18229,40400000.0
18230,40400000.0
18231,40400000.0
18232,40400000.0
18233,40400000.0
18234,40400000.0
18235,40400000.0
18236,40400000.0
18237,40400000.0
18238,40400000.0
18239,40400000.0
18240,40400000.0
18241,40400000.0
18242,40400000.0
18243,40400000.0
18244,40400000.0
18245,40400000.0
18246,40400000.0
18247,40400000.0
18248,40400000.0
18249,40400000.0
18250,40400000.0
18251,40400000.0
18252,40400000.0
18253,40400000.0
18254,40400000.0
18255,40400000.0
18256,40400000.0
18257,40400000.0
18258,40400000.0
18259,40400000.0
18260,40400000.0
18261,40400000.0
18262,40400000.0
18263,40400000.0
18264,40400000.0
18265,40400000.0
18266,40400000.0
18267,40400000.0
18268,40400000.0
18269,40400000.0
18270,40400000.0
18271,40400000.0
18272,40400000.0
18273,40400000.0
18274,40400000.0
18275,40400000.0
18276,40400000.0
18277,40400000.0
18278,40400000.0
18279,40400000.0
18280,40400000.0
18281,40400000.0
18282,40400000.0
18283,40400000.0
18284,40400000.0
18285,40400000.0
18286,40400000.0
18287,40400000.0
18288,20415201.0
18289,20415201.0
18290,20415201.0
18291,20415201.0
18292,20415201.0
18293,20415201.0
18294,20415201.0
18295,20415201.0
18296,20415201.0
18297,20415201.0
18298,20415201.0
18299,20415201.0
18300,20415201.0
18301,20415201.0
18302,20415201.0
18303,20415201.0
18304,20415201.0
18305,20415201.0
18306,20415201.0
18307,20415201.0
18308,20415201.0
18309,20415201.0
18310,20415201.0
18311,20415201.0
18312,20415201.0
18313,20415201.0
18314,20415201.0
18315,20415201.0
18316,20415201.0
18317,20415201.0
18318,20415201.0
18319,20415201.0
18320,20415201.0
18321,20415201.0
18322,20415201.0
18323,20415201.0
18324,20415201.0
18325,20415201.0
18326,20415201.0
18327,20415201.0
18328,20415201.0
18329,20415201.0
18330,20415201.0
18331,20415201.0
18332,20415201.0
18333,20415201.0
18334,20415201.0
18335,20415201.0
18336,20415201.0
18337,20415201.0
18338,20415201.0
18339,20415201.0
18340,20415201.0
18341,20415201.0
18342,20415201.0
18343,20415201.0
18344,20415201.0
18345,20415201.0
18346,20415201.0
18347,20415201.0
18348,20415201.0
18349,20415201.0
18350,20415201.0
18351,20415201.0
18352,20415201.0
18353,20415201.0
18354,20415201.0
18355,20415201.0
18356,20415201.0
18357,20415201.0
18358,20415201.0
18359,20415201.0
18360,20415201.0
18361,20415201.0
18362,20415201.0
18363,20415201.0
18364,20415201.0
18365,20415201.0
18366,20415201.0
18367,20415201.0
18368,20415201.0
18369,20415201.0
18370,20415201.0
18371,20415201.0
18372,20415201.0
18373,20415201.0
18374,20415201.0
18375,20415201.0
18376,20415201.0
18377,20415201.0
18378,20415201.0
18379,20415201.0
18380,20415201.0
18381,20415201.0
18382,20415201.0
18383,20415201.0
18384,20415201.0
18385,20415201.0
18386,20415201.0
18387,20415201.0
18388,20415201.0
18389,20415201.0
18390,20415201.0
18391,20415201.0
18392,20415201.0
18393,20415201.0
18394,20415201.0
18395,20415201.0
18396,20415201.0
18397,20415201.0
18398,20415201.0
18399,20415201.0
18400,20415201.0
18401,20415201.0
18402,20415201.0
18403,20415201.0
18404,20415201.0
18405,20415201.0
18406,20415201.0
18407,20415201.0
18408,20415201.0
18409,20415201.0
18410,20415201.0
18411,20415201.0
18412,20415201.0
18413,20415201.0
18414,20415201.0
18415,20415201.0
18416,20415201.0
18417,20415201.0
18418,20415201.0
18419,20415201.0
18420,20415201.0
18421,20415201.0
18422,20415201.0
18423,20415201.0
18424,20415201.0
18425,20415201.0
18426,20415201.0
18427,20415201.0
18428,20415201.0
18429,20415201.0
18430,20415201.0
18431,20415201.0
18432,20415201.0
18433,20415201.0
18434,20415201.0
18435,20415201.0
18436,20415201.0
18437,20415201.0
18438,20415201.0
18439,20415201.0
18440,20415201.0
18441,20415201.0
18442,20415201.0
18443,20415201.0
18444,20415201.0
18445,20415201.0
18446,20415201.0
18447,20415201.0
18448,20415201.0
18449,20415201.0
18450,20415201.0
18451,20415201.0
18452,20415201.0
18453,20415201.0
18454,20415201.0
18455,20415201.0
18456,20415201.0
18457,20415201.0
18458,20415201.0
18459,20415201.0
18460,20415201.0
18461,20415201.0
18462,20415201.0
18463,20415201.0
18464,20415201.0
18465,20415201.0
18466,20415201.0
18467,20415201.0
18468,20415201.0
18469,20415201.0
18470,20415201.0
18471,20415201.0
18472,20415201.0
18473,20415201.0
18474,20415201.0
18475,20415201.0
18476,20415201.0
18477,20415201.0
18478,20415201.0
18479,20415201.0
18480,20415201.0
18481,20415201.0
18482,20415201.0
18483,20415201.0
18484,20415201.0
18485,20415201.0
18486,20415201.0
18487,20415201.0
18488,20415201.0
18489,20415201.0
18490,20415201.0
18491,20415201.0
18492,20415201.0
18493,20415201.0
18494,20415201.0
18495,20415201.0
18496,20415201.0
18497,20415201.0
18498,20415201.0
18499,20415201.0
18500,20415201.0
18501,20415201.0
18502,20415201.0
18503,20415201.0
18504,20415201.0
18505,20415201.0
18506,20415201.0
18507,20415201.0
18508,20415201.0
18509,20415201.0
18510,20415201.0
18511,20415201.0
18512,20415201.0
18513,20415201.0
18514,20415201.0
18515,20415201.0
18516,20415201.0
18517,20415201.0
18518,20415201.0
18519,20415201.0
18520,20415201.0
18521,20415201.0
18522,20415201.0
18523,20415201.0
18524,20415201.0
18525,20415201.0
18526,20415201.0
18527,20415201.0
18528,20415201.0
18529,20415201.0
18530,20415201.0
18531,20415201.0
18532,20415201.0
18533,20415201.0
18534,20415201.0
18535,20415201.0
18536,20415201.0
18537,20415201.0
18538,20415201.0
18539,20415201.0
18540,20415201.0
18541,20415201.0
18542,20415201.0
18543,20415201.0
18544,20415201.0
18545,20415201.0
18546,20415201.0
18547,20415201.0
18548,20415201.0
18549,20415201.0
18550,20415201.0
18551,20415201.0
18552,20415201.0
18553,20415201.0
